DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
14/06/2012;26/10/2012;HÔTEL;2 étoiles;-;-;HÔTEL JULIEN;750 route de strasbourg;67130;FOUDAY;03 88 97 30 09;julien@julien.com;http://www.hoteljulien.com/;-;100;48;-;-;-
14/06/2012;18/07/2012;HÔTEL;3 étoiles;-;-;CAMPANILE;2 rue de la Faisanderie ;67380;LINGOLSHEIM;388781010;manager.strasbourg.lingolsheim@campanile.fr;http://www.campanile-strasbourg-lingolsheim.fr/fr/index.aspx;-;92;46;-;-;-
14/06/2012;19/07/2012;HÔTEL;3 étoiles;-;-;HOSTELLERIE REEB;2 Rue Albert Schweitzer;67520;MARLENHEIM;388875270;info@hostellerie-reeb.fr;http://www.hostellerie-reeb.fr;-;63;28;-;-;-
14/06/2012;28/06/2012;HÔTEL;2 étoiles;-;-;ETAP HÔTEL ROUEN CLÉON;586 rue Dulcie September;76410;CLÉON;892683281;h2535-re@accor.com;http://www.etaphotel.com;-;132;44;-;-;-
14/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE CONTINENTAL;Avenue des Sources;76440;FORGES-LES-EAUX;232895050;msimon@partouche.com;http://domainedeforges.com;-;90;44;-;-;-
14/06/2012;28/06/2012;HÔTEL;4 étoiles;-;-;LE DOMAINE LE CLOS DES FONTAINES;191 rue des Fontaines;76480;JUMIEGES;235339696;hotel@leclosdesfontaines.com;http://www.leclosdesfontaines.com;-;53;19;-;-;-
14/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL IBIS LE HAVRE CENTRE;rue 129ème R.I.;76600;LE HAVRE;235222929;h1123-gm@accor.com;http://ibishotel.com;-;382;100;-;-;-
14/06/2012;04/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL AUBERGE DU CAMP;14 route des garrigues;83330;LE CASTELLET;494907152;contact@aubergeducamp.fr;http://www.aubergeducamp.fr;-;20;10;-;-;-
13/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA PLACE;10 rue du 12 juin 1944;14260;AUNAY-SUR-ODON;231776073;hoteldelaplace.aunay.calva@wanadoo.fr;http://wwwhotelrestaurantdelaplace.com;-;40;19;-;-;-
13/06/2012;04/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL NOVOTEL ;117 rue saint patrice rond point de vaucelles;14400;BAYEUX;231921611;H0964@accor.com;http://www.novotel.com;-;160;77;-;-;-
13/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL FERME DE LA RANÇONNIÈRE;9 route de creully;14480;CRÉPON;231222173;ranconniere@wanadoo.fr;http://www.ranconniere.fr;-;81;35;-;-;-
13/06/2012;25/06/2012;HÔTEL;2 étoiles;-;-;BEAU RIVAGE;place du Gardoire;16230;MANSLE;545203126;hotel.beau.rivage.16@orange.fr;http://www.hotel-beau-rivage-charente.com;-;74;29;-;-;-
13/06/2012;17/07/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE AYTRÉ;15 rue gutenberg;17440;AYTRÉ;546504928;larochelle.aytre@premiereclasse.fr;www.premiereclasse.com;-;147;62;-;-;-
13/06/2012;28/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL BEAUSÉJOUR;18-22 rue Vassalour;86300;CHAUVIGNY;549463130;hotelbeausejour86@orange.fr;http://hotelrestaurantbeausejour.e-monsite.com;-;36;16;-;-;-
13/06/2012;28/06/2012;HÔTEL;4 étoiles;-;-;LE CHÂTEAU DU CLOS DE LA RIBAUDIÈRE;10 rue du Champ de Foire;86360;CHASSENEUIL-DU-POITOU;549528666;emmanuel@ribaudiere.com;http://www.ribaudiere.com;-;234;41;-;-;-
13/06/2012;28/06/2012;HÔTEL;1 étoile;-;-;HÔTEL F1 POITIERS NORD;18 rue du commerce;86360;CHASSENEUIL-DU-POITOU;891705356;h2245-re@accor.com;http://www.hotelf1.com;-;228;80;-;-;-
12/06/2012;25/06/2012;HÔTEL;1 étoile;-;-;HÔTEL REGINA;245 RUE DES FRÈRES KENNEDY;13300;SALON-DE-PROVENCE;490562892;alain.clap@orange.fr;http://www.hotelprovence.ucoz.com;-;37;16;-;-;-
12/06/2012;26/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL IBIS;32 rue Marcelin Roche;19100;BRIVE-LA-GAILLARDE;555174242;laurent.salmon@accor.com;http://ibis.com;-;180;61;-;-;-
12/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;CENTRAL HÔTEL;65 avenue de la gare;19110;BORT-LES-ORGUES;555968105;jokotel@wanadoo.fr;http://centralhotelbort.com;-;57;22;-;-;-
12/06/2012;09/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT TEYSSIER;rue du pont turgot;19140;UZERCHE;555731005;reservation@hotel-teyssier.com;www.hotel-teyssier.com;-;31;14;-;-;-
12/06/2012;03/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL CHÂTEAU DE CASTEL NOVEL;route d'objat;19240;VARETZ;555850001;mireille.ramon@castelnovel.com;http://www.castelnovel.com;-;54;27;-;-;-
12/06/2012;29/06/2012;HÔTEL;3 étoiles;-;-; HÔTEL BRISTOL;37-39 rue Antoine Gadaud;24000;PÉRIGUEUX;553087590;hotel@bristolfrance.com;http://www.bristolfrance.com;-;60;29;-;-;-
12/06/2012;02/04/2013;HÔTEL;4 étoiles;-;-;DOMAINE DE ROCHEBOIS;ROUTE DE MONTFORT;24200;VITRAC;553315252;info@rochebois.com;http://rochebois.com;-;92;40;-;-;-
12/06/2012;28/12/2012;HÔTEL;2 étoiles;-;-;HÔTEL MARINETTE;15 allée José Maria de Hérédia;33120;ARCACHON;556830667;contact@hotel-marinette.com;http://www.hotel-marinette.com/;-;60;23;-;-;-
12/06/2012;03/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE PARIOU;18 boulevard John Kennedy;63500;ISSOIRE;473559037;info@hotel-pariou.com;http://www.hotel-pariou.com;-;130;54;-;-;-
11/06/2012;17/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL CYRNOS;rue de la République;20130;CARGESE;495264947;leshautsdetorraccia@wanadoo.fr;torraccia.com;-;18;9;-;-;-
11/06/2012;17/06/2012;HÔTEL;4 étoiles;-;-;HÔTEL ALIVI;Marina di Santa Giulia;20137;PORTO-VECCCHIO;495520168;hotel-alividisantagiulia@orange.fr;www.santa-giulia.fr;-;25;10;-;-;-
11/06/2012;17/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL CÉLINE;Portigliolio;20138;COTI-CHIAVARI;495254105;hotelcelinecorse@orange.fr;hotelrestaurantceline.fr;-;43;19;-;-;-
11/06/2012;06/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL LES EUCALYPTUS;porto-pollo;20140;SERRA-DI-FERRO;495740152;sarlleseucalyptus@gmail.com;http://www.hoteleucalyptus.com;-;70;32;-;-;-
11/06/2012;17/06/2012;HÔTEL;2 étoiles;-;-;LE BON ACCUEIL;route de la marine porto;20150;OTA-PORTO;495261950;ba20150@orange.fr;www.bonaccueilporto.com;-;55;21;-;-;-
11/06/2012;06/08/2012;HÔTEL;3 étoiles;-;-;HOTEL LE MARINA;ROUTE DE LA MARINE;20150;OTA-PORTO;495261034;hotelmarinaporto@yahoo.fr;http://residence-marina.com;-;60;25;-;-;-
11/06/2012;17/06/2012;HÔTEL;3 étoiles;-;-;KALLISTE MOLINI;Molini - Agosta Plage;20166;PORTICCIO;495255419;kalliste.molini@orange.fr;www.cyrnos.net;-;14;7;-;-;-
11/06/2012;17/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT COLOMBA;Rue Simon Varsi;20169;BONIFACIO;495737344;colomba@hotel-bonifacio.fr;www.hotel-bonifacio.fr;-;19;10;-;-;-
11/06/2012;06/08/2012;HÔTEL;3 étoiles;-;-;HOTEL TETTOLA;CD 81;20217;SAINT-FLORENT;495370853;info@tettola.com;-;-;56;29;-;-;-
11/06/2012;07/09/2012;HÔTEL;2 étoiles;-;-;HÔTEL SOLE MARE;Route Saint Francois;20260;CALVI;495650950;am.ceccaldi@wanadoo.fr;-;-;46;23;-;-;-
11/06/2012;17/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL LE SAINT ERASME;Route de Porto par la côte;20260;CALVI;495650450;info@hotel-st-erasme.com;www.hotel-st-erasme.com;-;70;33;-;-;-
11/06/2012;10/07/2012;HÔTEL;3 étoiles;-;-;AU RELAIS DU CHÂTEAU MENSBERG;15 rue du château;57480;MANDEREN;3 382 837 316;contact@relais-mensberg.com;-;-;31;16;-;-;-
11/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL HOSTELLERIE DU PRIEURÉ;163 rue du général de Gaulle;57560;SAINT-QUIRIN;387086652;Leprieure@laposte.net;http://Saintquirin.com;-;18;8;-;-;-
11/06/2012;27/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT KYRIAD MÂCON NORD;3 rue du 19 mars 1962 zac des Platières ;71000;SANCE;385392133;kyriad.macon@free.fr;http://kyriad.com;-;94;42;-;-;-
11/06/2012;27/06/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE;114 rue Bresse zac des bouchardes;71570;CHAINTRE;385365570;hotelpremiereclassechaintre@wanadoo.fr;http://premiereclasse.com;-;139;50;-;-;-
11/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;COMFORT HOTEL MÂCON SUD;164 rue de la Bresse;71570;CHAINTRÉ;385239750;goutordistrib@yahoo.fr;http://comforthotelmacon.com;-;88;42;-;-;-
11/06/2012;27/06/2012;HÔTEL;2 étoiles;-;-;GRAND HÔTEL DE LA BASILIQUE;18 rue de la Visitation;71600;PARAY-LE-MONIAL;385811113;bruno.brivet@free.fr;http://www.hotelbasilique.com;-;90;53;-;-;-
11/06/2012;13/08/2012;HÔTEL;5 étoiles;-;-;HÔTEL LE TOINY;anse de toiny;97133;SAINT-BARTHÉLEMY;590278888;management@letoiny.com;http://www.letoiny.com;-;36;15;-;-;-
10/06/2012;12/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL  BAMBOU;ANSE MITAN;97229;TROIS-ILETS;596660139;DIRECTION@HOTELBAMBOU.FR;http://www.hotelbambou.fr;-;338;151;-;-;-
08/06/2012;16/07/2012;HÔTEL;1 étoile;-;-;HÔTEL BALLADINS;170 RUE PIERRE SEGHERS;26800;PORTES-LES-VALENCE;475573600;NICOLAS@VALNICE.COM;http://BALLADINS.COM;-;152;62;-;-;-
08/06/2012;29/06/2012;HÔTEL;1 étoile;-;-;HÔTEL PREMIERE CLASSE ;19 rue Gay Lussac;58640;VARENNES-VAUZELLES;386382876;nevers.varennesvauzelles@premiereclasse.fr;http://premiereclasse.fr;-;175;69;-;-;-
08/06/2012;27/08/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU PARC;36 avenue du maréchal joffre;60500;CHANTILLY;344582000;bwhotelduparc@wanadoo.fr;http://www.hotel-parc-chantilly.com/;-;100;57;-;-;-
08/06/2012;26/06/2012;HÔTEL;4 étoiles;-;-;HÔTEL MERCURE;17 rue de la pointe;72100;LE MANS;243722720;h0344@accor.com;http://www.mercure.com;-;94;66;-;-;-
08/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL DE LA BRETONNERIE;22 RUE SAINTE CROIX DE LA BRETONNERIE;75004;PARIS;148877763;hotel@bretonnerie.com;http://www.bretonnerie.com;-;81;29;-;-;-
08/06/2012;10/06/2013;HÔTEL;3 étoiles;-;-;CAMPANILE SANNOIS;RUE DES LOGES;95110;SANNOIS;134137957;manager.ermont.sannois@campanile.fr;http://campanile.com;-;92;46;-;-;-
08/06/2012;02/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL VILLAGE SOLEIL LA MARINA;la marina bas du fort;97190;GOSIER;590908576;comptabilite@hotelvillagesoleil.fr;http://www.hotel-village-soleil.com;-;130;59;-;-;-
08/06/2012;02/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL  L'AUBERGE DE LA VIEILLE TOUR;montauban;97190;LE GOSIER;590842323;H1345-GM@accor.com;http://www.mgallery.com;-;206;103;-;-;-
07/06/2012;06/06/2013;HÔTEL;2 étoiles;-;-;HÔTEL LES TROIS ROIS;2 place jeanne d'arc;14310;VILLERS-BOCAGE;231770032;les3rois@orange.fr;http://www.trois-rois.fr;-;24;12;-;-;-
07/06/2012;17/07/2012;HÔTEL;2 étoiles;-;-;LA ROCHE DU MARAIS;Hameau Mesnil;50440;OMONVILLE-LA-PETITE;233018787;larochedumarais@orange.fr;http://www.larochedumarais.fr;-;40;19;-;-;-
07/06/2012;12/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL EUROPÉEN;162 avenue de metz;54700;PONT-À-MOUSSON;383810757;europeen.hotel@hotmail.fr;www.hotel-europeen.Fr;-;50;24;-;-;-
07/06/2012;29/10/2012;HÔTEL;3 étoiles;-;-;HÔTEL VAILLANT;7 rue ignace spies;67600;SÉLESTAT;388920946;hotel-vaillant@wanadoo.fr;http://hotel-vaillant.com;-;108;47;-;-;-
07/06/2012;27/12/2012;HÔTEL;3 étoiles;-;-;HÔTEL PEYRIS OPÉRA;10 rue du Conservatoire;75009;PARIS;147705083;robertpaxpeyris@free.fr;http://hotel-peyris.com;-;99;50;-;-;-
07/06/2012;28/06/2012;HÔTEL;2 étoiles;-;-;ETAP HÔTEL VERSAILLES SAINT-CYR;4 boulevard Henry Barbusse;78210;SAINT-CYR-L'ÉCOLE;892683098;h2567-re@accor.com;http://www.etaphotel.com;-;124;46;-;-;-
07/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-; HÔTEL RESTAURANT LES CHATELMINÉS;41 route de cornimont;88250;LA BRESSE;329254027;leschatelmines@wanadoo.fr;http://leschatelmines.fr;-;55;18;-;-;-
07/06/2012;04/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL AUX P'TITS BOULAS;4 place du tilleul;88400;GERARDMER;329271006;auxptitsboulas@wanadoo.fr;http://auxptitsboulas.fr;-;32;12;-;-;-
07/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD;80 avenue du Général de Gaulle;91170;VIRY-CHÂTILLON;169458850;virychatillon@kyriad.fr;-;-;96;48;-;-;-
07/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL PARIS ORLY;11 rue Gabriel Peri;92120;MONTROUGE;142530255;paris.montrouge@kyriad.fr;http://www.kyriad-paris-sud-porte-dorleans.fr;-;87;41;-;-;-
06/06/2012;09/07/2012;HÔTEL;3 étoiles;-;-;HOTELIERE CAMPA BOURG;694 BIS RUE DES VAREYS;1440;VIRIAT;474452545;bourgenbresse.viriat@campanile.fr;-;-;86;42;-;-;-
06/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN LA GENTILHOMMIÈRE;RUE ÉMILE GLAIZAL;7290;SATILLIEU;475692323;HOTGEN@WANADOO.FR;http://www.la-gentilhommiere.com;-;120;50;-;-;-
06/06/2012;10/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL** RESTAURANT LALLIGIER;Hameau lalligier;7510;MAZAN-L'ABBAYE;475389303;hotel-restaurant-lalligier@orange.fr;http://hotel.rest.lalligier.free.fr;-;20;9;-;-;-
06/06/2012;16/07/2012;HÔTEL;3 étoiles;-;-;LOFTHOTEL LA MANUFACTURE;antraigues sur volane;7600;VALS-LES-BAINS;475387735;lamanufacture@orange.fr;http://www.ardechemanufacture.com;-;-;16;-;-;-
06/06/2012;03/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL FERME DE LA GRANDE COUR;COTE DE GRACE;14600;ÉQUEMAUVILLE - 14600;231890469;fermedelagrandecour@wanadoo.fr;http://fermedelagrandecour.com;-;41;15;-;-;-
06/06/2012;27/06/2012;HÔTEL;2 étoiles;-;-;HOSTELLERIE DU FIN CHAPON;3 place du Château;24160;EXCIDEUIL;553624238;contact@lefinchapon.com;http://www.lefinchapon.com;-;26;12;-;-;-
06/06/2012;17/07/2012;HÔTEL;2 étoiles;-;-;AUBERGE DE LA PETITE REINE;campagne route de belvès;24170;SIORAC-EN-PÉRIGORD;553316042;hotel@petite-reine.com;www.petite-reine.com;-;80;34;-;-;-
06/06/2012;27/03/2013;HÔTEL;3 étoiles;-;-;AUBERGE DE L'ETANG BLEU;l'étang bleu;24340;VIEUX-MAREUIL;553609263;contact@auberge-de-letang-bleu.com;http://www.auberge-de-letang-bleu.com;-;22;11;-;-;-
06/06/2012;10/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA PICHOLINE;Promenade de la Perrière;26110;NYONS;475260621;picholine26@wanadoo.fr;http://picholine26.com;-;34;16;-;-;-
06/06/2012;29/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD MONTPELLIER EST LUNEL;177 avenue Louis Lumiere;34400;LUNEL;467831155;kyriad.montpellier.lunel@wanadoo.fr;http://kyriad-montpellier.com;-;145;64;-;-;-
06/06/2012;09/07/2012;HÔTEL;3 étoiles;-;-;LE RELAIS DE SASSENAGE;10 RUE DE CHAMECHAUDE;38360;SASSENAGE;476272021;relais.sassenage@wanadoo.fr;http://www.relais-sassenage.com;-;288;46;-;-;-
06/06/2012;09/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA FARANDOLE;18 RUE DU CAIROU;38860;LES DEUX ALPES - VENOSC;479650781;mba@eurogroup-vacances.com;http://www.madamevacances.com;-;166;60;-;-;-
06/06/2012;04/07/2012;HÔTEL;2 étoiles;-;-;L'AUBERGE;380 rue Abbé Bordes;40380;GAMARDE-LES-BAINS;558986227;quitterie.camjouan@wanadoo.fr;http://www.lauberge-hotelrestaurant-landes.fr;-;28;13;-;-;-
06/06/2012;16/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE NATIONAL;3 rue Cugnot;42000;SAINT-ÉTIENNE;477331197;hotellenational@orange.fr;http://hotel-le-national.com;-;47;21;-;-;-
06/06/2012;03/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL BEAUSÉJOUR;26 RUE GRANDE VALLÉE;50100;CHERBOURG-OCTEVILLE;233531030;beausejour-hotel@wanadoo.fr;http://www.hotel-cherbourg.net;-;51;23;-;-;-
06/06/2012;17/07/2012;HÔTEL;2 étoiles;-;-;LA FERME DE VAUX;11-19 route de vaux;60100;CREIL;3446477000;lafermdedevaux@orange.fr;www.la-ferme-de-vaux.com;-;57;28;-;-;-
06/06/2012;28/06/2012;HÔTEL;4 étoiles;-;-;TIARA CHÂTEAU HÔTEL MONT ROYAL;route de plailly;60520;LA CHAPELLE-EN-SERVAL;344545011;laetitia.girault@tiara-hotels.com;http://www.tiara-hotels.com/hotel.asp?idioma=FR&id_hotel=9;-;1105;108;-;-;-
06/06/2012;10/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL GALLIA;24, boulevard BERTHOLLET;73100;AIX-LES-BAINS;479612109;s.lejoindre@galliahotel.com;http://www.galliahotel.com;-;72;36;-;-;-
06/06/2012;10/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL LA VANOISE;val claret;73320;TIGNES;479063190;infos@hotelvanoise.com;www.hotelvanoise.com;-;55;22;-;-;-
06/06/2012;10/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL LE GOTTY;20 route du col de la croix fry;74220;LA CLUSAZ;450024328;contact@hotel-le-gotty.fr;http://www.hotel-le-gotty.fr;-;75;28;-;-;-
06/06/2012;10/07/2012;HÔTEL;2 étoiles;-;-;CHALET-HÔTEL LA TERRASSE DE VERCHAIX;CHEF LIEU;74440;VERCHAIX;450901267;stay@terrasse-de-verchaix.com;http://www.terrasse-de-verchaix.com;-;18;7;-;-;-
06/06/2012;28/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL L'AMANDIER;14 avenue Pablo Picasso;92000;NANTERRE;147291077;ace-hotellerie@wanadoo.fr;http://hotel-amandier-nanterre.com;-;120;60;-;-;-
06/06/2012;28/06/2012;HÔTEL;4 étoiles;-;-;HOLIDAY INN PARIS PORTE DE CLICHY - SAS CLICHY VICTOR HUGO;2 rue du 8 mai 1945;92110;CLICHY;176687750;nicolas.rault@hiparisclichy.com;http://www.ihg.com;-;1297;264;-;-;-
06/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN PARC DES EXPOSITIONS;122 avenue Pierre Brossolette;92240;MALAKOFF;146561152;shb3@wanadoo.fr;http://www.hotel-parc-expositions.com;-;104;52;-;-;-
06/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL VIVALDI;5 rue Roque de Fillol;92800;PUTEAUX;147763601;cmauroux@hotelvivaldi.com;http://www.hotelvivaldi.com;-;54;27;-;-;-
06/06/2012;05/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL DES ROCHES;AVENUE DES ROCHES - BP 813;97388;KOUROU;594320066;direction@hoteldesroches.com;http://hoteldesroches.com;-;203;99;-;-;-
05/06/2012;07/08/2012;HÔTEL;2 étoiles;-;-;LE CLOS DES IRIS;chemin de quinson;4360;MOUSTIERS-SAINTE-MARIE;492746346;closdesiris@wanadoo.fr;http://www.closdesiris.fr;-;22;9;-;-;-
05/06/2012;09/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL LA TOUR DU LOUP;route de saint girons;9240;LA BASTIDE-DE-SÉROU;561645959;latourduloup@orange.fr;http://www.latourduloup.com;-;50;17;-;-;-
05/06/2012;04/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL LA NEHE;18 rue de la fontaine d'eau chaude;40107;DAX;558901646;hoteldelanehe@orange.fr;http://ww.hotel-nehe-dax.com;-;40;20;-;-;-
05/06/2012;27/06/2012;HÔTEL;2 étoiles;-;-;LE LOGIS D'ELBÉE;La Loge;49600;BEAUPRÉAU;241756375;le4907@inter-hotel.com;http://www.lelogisdelbee.com/;-;64;29;-;-;-
05/06/2012;18/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT CAMPANILE;50 RUE CLAUDE GUICHARD;63000;CLERMONT-FERRAND;473918891;clermontferrand@campanile.fr;http://www.campanie.fr;-;99;44;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL IBIS CLERMONT FERRAND SUD HERBET;1 boulevard Jean Moulin;63000;CLERMONT-FERRAND;473904646;h1675-gm@accor.com;http://www.ibishotel.com;-;140;70;-;-;-
05/06/2012;26/06/2012;HÔTEL;4 étoiles;-;-;HÔTEL SUITE NOVOTEL;52-54 avenue de la république;63100;CLERMONT-FERRAND;473423473;h6306-gm@accor.com;http://www.suitenovotel.com;-;313;91;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL IBIS CLERMONT-FERRAND;BOULEVARD AMBROISE BRUGIèRE;63100;CLERMONT-FERRAND;473230004;h0929-gm@accor.com;-;-;178;77;-;-;-
05/06/2012;12/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL CHANTE-GRELET;32 avenue du général de gaulle;63140;CHÂTEL-GUYON;473860205;chante-grelet@wanadoo.fr;www.chante-grelet.com;-;70;35;-;-;-
05/06/2012;03/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL DU PARC;11 rue méynadier;63240;LE MONT-DORE;473650292;hotelduparc.md@wanadoo.fr;http://hotelduparc-montdore.com;-;70;34;-;-;-
05/06/2012;17/07/2012;HÔTEL;3 étoiles;-;-;EUROPE HÔTEL;29-31 avenue de royat;63400;CHAMALIÈRES;473376135;info@hotel-clermont.eu;www.hotel-clermont.eu;-;64;32;-;-;-
05/06/2012;12/07/2012;HÔTEL;2 étoiles;-;-;HÔTEL DES VOYAGEURS;doré;63480;VERTOLAYE;04 73 95 20 16;georges.asnar@wanadoo.fr;http://www.hotel-voyageurs-vertolaye.com/;-;-;22;-;-;-
05/06/2012;17/07/2012;HÔTEL;4 étoiles;-;-;HÔTEL LUXEMBOURG PARC;42 RUE DE VAUGIRARD;75006;PARIS;153103650;direction@hotelluxparc.com;http://www.hotelluxparc.com;-;46;23;-;-;-
05/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;NEWHOTEL LAFAYETTE;25 rue Buffault;75009;PARIS;149950949;slbeaumet@new-hotel.com;http://www.new-hotel.com/;-;96;50;-;-;-
05/06/2012;11/03/2013;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD DE LA GARE PARIS EST;4 rue du 8 mai 1945;75010;PARIS;144892700;thierry.capron@autogrill.net;http://www.kyriad.fr;-;96;44;-;-;-
05/06/2012;25/07/2012;HÔTEL;1 étoile;-;-;HÔTEL LE CARROSSE;88 rue Desnouette;75015;PARIS;142500202;contact@le-carrosse.fr;-;-;20;12;-;-;-
05/06/2012;13/07/2012;HÔTEL;3 étoiles;-;-;HÔTEL MONCEAU WAGRAM;7 RUE RENNEQUIN;75017;PARIS;147630752;contact@HOTELMONCEAU.COM;http://www.hotelmonceau.com;-;44;25;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;AUBERGE DES GLYCINES;22 place d'armes;83400;PORQUEROLLES-HYÈRES;494583036;auberge.glycines@orange.fr;http://auberge-glycines.com;-;29;11;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;SARL HOTEL DES DEUX ROCS;1 place de font d'amont;83440;SEILLANS;494768732;hoteldeuxrocs@wanadoo.fr;http://www.hoteldeuxrocs.com;-;30;13;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;BASTIDE DU CALALOU;route de baudinard;83630;MOISSAC-BELLEVUE;494701791;info@bastide-du-calalou.com;http://www.bastide-du-calalou.com;-;75;32;-;-;-
05/06/2012;04/07/2012;HÔTEL;3 étoiles;-;-;HOSTELLERIE BERARD &  SPA;6 RUE GABRIEL PéRI;83740;LA CADIÈRE-D'AZUR;494901143;sandra1@hotel-berard.com;http://www.hotel-berard.com;-;70;37;-;-;-
05/06/2012;05/07/2012;HÔTEL;2 étoiles;-;-;AZUR HÔTEL;02 chemin de l'aragail cavaliere;83980;LE LAVANDOU;494015454;azurhotel@wanadoo.fr;http://azur-hotel.org;-;54;24;-;-;-
04/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT LE DAUPHIN BLEU;31 avenue Gillles Leroy;13460;SAINTES-MARIES-DE-LA-MER;490978021;dauphin.bleu@wanadoo.fr;http://hoteldauphinbleu.fr;-;36;16;-;-;-
04/06/2012;28/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL BEST WESTERN PARADOU MÉDITERRANÉE;cd 49 avenue du port     ;13960;SAUSSET-LES-PINS;442447676;jl-paradou@orange.fr;http://www.paradou.fr;-;422;42;-;-;-
04/06/2012;29/06/2012;HÔTEL;3 étoiles;-;-;HÔTEL DES MESSAGERIES;rue des messageries;17100;SAINTES;546936499;info@hotel-des-messageries.com;http://www.hotel-des-messageries.com;-;77;34;-;-;-
04/06/2012;29/06/2012;HÔTEL;2 étoiles;-;-;HÔTEL LA CHALOUPE;49 avenue de l'ile madame;17730;PORT-DES-BARQUES ;546830010;lachaloupe17@orange.fr;http://www.lachaloupe17.com;-;22;8;-;-;-
